Sample_ID,MLG_ID,Longitude,Latitude,Species,Continent,Accession,BioProject,BioSample
LPB-00122,Daphnia.pulex.NorthAmerica.CAN.899,-106.3468,56.1304,Daphnia pulex,NorthAmerica,SRR7592474,PRJNA482684,SAMN09711181
LPB-00125,Daphnia.pulex.NorthAmerica.CAN.900,-106.3468,56.1304,Daphnia pulex,NorthAmerica,SRR7592475,PRJNA482684,SAMN09711181
LPB-00124,Daphnia.pulex.NorthAmerica.CAN.901,-106.3468,56.1304,Daphnia pulex,NorthAmerica,SRR7592476,PRJNA482684,SAMN09711181
LPB-00025,Daphnia.pulex.NorthAmerica.CAN.902,-106.3468,56.1304,Daphnia pulex,NorthAmerica,SRR7592477,PRJNA482684,SAMN09711181
LPB-00024,Daphnia.pulex.NorthAmerica.CAN.903,-106.3468,56.1304,Daphnia pulex,NorthAmerica,SRR7592478,PRJNA482684,SAMN09711181
LPB-00017,Daphnia.pulex.NorthAmerica.CAN.906,-80.4528,42.6798,Daphnia pulex,NorthAmerica,SRR8401656,PRJNA513203,SAMN10698397
LPB-00016,Daphnia.pulex.NorthAmerica.CAN.907,-106.3468,56.1304,Daphnia pulex,NorthAmerica,SRR7592482,PRJNA482684,SAMN09711181
LPB-00020,Daphnia.pulex.NorthAmerica.CAN.908,-106.3468,56.1304,Daphnia pulex,NorthAmerica,SRR7592483,PRJNA482684,SAMN09711181
LPB-00018,Daphnia.pulex.NorthAmerica.CAN.909,-106.3468,56.1304,Daphnia pulex,NorthAmerica,SRR7592484,PRJNA482684,SAMN09711181
LPB-00023,Daphnia.pulex.NorthAmerica.CAN.910,-106.3468,56.1304,Daphnia pulex,NorthAmerica,SRR7592485,PRJNA482684,SAMN09711181
LPB-00021,Daphnia.pulex.NorthAmerica.CAN.911,-106.3468,56.1304,Daphnia pulex,NorthAmerica,SRR7592486,PRJNA482684,SAMN09711181
CHQ-00105,Daphnia.pulex.NorthAmerica.USA.1000,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592704,PRJNA482684,SAMN09711178
CHQ-00111,Daphnia.pulex.NorthAmerica.USA.1001,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592705,PRJNA482684,SAMN09711178
CHQ-00109,Daphnia.pulex.NorthAmerica.USA.1002,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592706,PRJNA482684,SAMN09711178
CHQ-00116,Daphnia.pulex.NorthAmerica.USA.1003,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592707,PRJNA482684,SAMN09711178
CHQ-00115,Daphnia.pulex.NorthAmerica.USA.1004,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592708,PRJNA482684,SAMN09711178
CHQ-00119,Daphnia.pulex.NorthAmerica.USA.1005,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592709,PRJNA482684,SAMN09711178
CHQ-00118,Daphnia.pulex.NorthAmerica.USA.1006,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592710,PRJNA482684,SAMN09711178
NFL-00053,Daphnia.pulex.NorthAmerica.USA.1007,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592730,PRJNA482684,SAMN09711182
NFL-00054,Daphnia.pulex.NorthAmerica.USA.1008,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592731,PRJNA482684,SAMN09711182
NFL-00055,Daphnia.pulex.NorthAmerica.USA.1009,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592732,PRJNA482684,SAMN09711182
NFL-00056,Daphnia.pulex.NorthAmerica.USA.1010,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592733,PRJNA482684,SAMN09711182
NFL-00048,Daphnia.pulex.NorthAmerica.USA.1011,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592734,PRJNA482684,SAMN09711182
NFL-00049,Daphnia.pulex.NorthAmerica.USA.1012,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592735,PRJNA482684,SAMN09711182
NFL-00050,Daphnia.pulex.NorthAmerica.USA.1013,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592736,PRJNA482684,SAMN09711182
NFL-00052,Daphnia.pulex.NorthAmerica.USA.1014,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592737,PRJNA482684,SAMN09711182
NFL-00057,Daphnia.pulex.NorthAmerica.USA.1015,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592738,PRJNA482684,SAMN09711182
NFL-00059,Daphnia.pulex.NorthAmerica.USA.1016,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592739,PRJNA482684,SAMN09711182
NFL-00088,Daphnia.pulex.NorthAmerica.USA.1017,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592740,PRJNA482684,SAMN09711182
NFL-00091,Daphnia.pulex.NorthAmerica.USA.1019,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592742,PRJNA482684,SAMN09711182
NFL-00090,Daphnia.pulex.NorthAmerica.USA.1020,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592743,PRJNA482684,SAMN09711182
NFL-00093,Daphnia.pulex.NorthAmerica.USA.1021,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592744,PRJNA482684,SAMN09711182
NFL-00092,Daphnia.pulex.NorthAmerica.USA.1022,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592745,PRJNA482684,SAMN09711182
NFL-00095,Daphnia.pulex.NorthAmerica.USA.1023,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592746,PRJNA482684,SAMN09711182
NFL-00094,Daphnia.pulex.NorthAmerica.USA.1024,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592747,PRJNA482684,SAMN09711182
NFL-00097,Daphnia.pulex.NorthAmerica.USA.1025,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592748,PRJNA482684,SAMN09711182
NFL-00096,Daphnia.pulex.NorthAmerica.USA.1026,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592749,PRJNA482684,SAMN09711182
NFL-00117,Daphnia.pulex.NorthAmerica.USA.1027,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592750,PRJNA482684,SAMN09711182
NFL-00116,Daphnia.pulex.NorthAmerica.USA.1028,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592751,PRJNA482684,SAMN09711182
NFL-00113,Daphnia.pulex.NorthAmerica.USA.1029,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592752,PRJNA482684,SAMN09711182
NFL-00112,Daphnia.pulex.NorthAmerica.USA.1030,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592753,PRJNA482684,SAMN09711182
NFL-00111,Daphnia.pulex.NorthAmerica.USA.1031,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592754,PRJNA482684,SAMN09711182
NFL-00110,Daphnia.pulex.NorthAmerica.USA.1032,-84.9223,39.9002,Daphnia pulex,NorthAmerica,SRR8401691,PRJNA513203,SAMN10698385
NFL-00078,Daphnia.pulex.NorthAmerica.USA.1033,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592757,PRJNA482684,SAMN09711182
NFL-00076,Daphnia.pulex.NorthAmerica.USA.1035,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592759,PRJNA482684,SAMN09711182
NFL-00081,Daphnia.pulex.NorthAmerica.USA.1036,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592760,PRJNA482684,SAMN09711182
NFL-00082,Daphnia.pulex.NorthAmerica.USA.1037,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592761,PRJNA482684,SAMN09711182
NFL-00079,Daphnia.pulex.NorthAmerica.USA.1038,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592762,PRJNA482684,SAMN09711182
NFL-00080,Daphnia.pulex.NorthAmerica.USA.1039,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592763,PRJNA482684,SAMN09711182
NFL-00084,Daphnia.pulex.NorthAmerica.USA.1040,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592764,PRJNA482684,SAMN09711182
NFL-00085,Daphnia.pulex.NorthAmerica.USA.1041,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592765,PRJNA482684,SAMN09711182
NFL-00108,Daphnia.pulex.NorthAmerica.USA.1042,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592766,PRJNA482684,SAMN09711182
NFL-00109,Daphnia.pulex.NorthAmerica.USA.1043,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592767,PRJNA482684,SAMN09711182
NFL-00098,Daphnia.pulex.NorthAmerica.USA.1044,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592768,PRJNA482684,SAMN09711182
NFL-00099,Daphnia.pulex.NorthAmerica.USA.1045,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592769,PRJNA482684,SAMN09711182
NFL-00100,Daphnia.pulex.NorthAmerica.USA.1046,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592770,PRJNA482684,SAMN09711182
NFL-00103,Daphnia.pulex.NorthAmerica.USA.1047,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592771,PRJNA482684,SAMN09711182
NFL-00104,Daphnia.pulex.NorthAmerica.USA.1048,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592772,PRJNA482684,SAMN09711182
NFL-00105,Daphnia.pulex.NorthAmerica.USA.1049,-84.9223,39.9002,Daphnia pulex,NorthAmerica,SRR8401692,PRJNA513203,SAMN10698384
NFL-00106,Daphnia.pulex.NorthAmerica.USA.1050,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592774,PRJNA482684,SAMN09711182
NFL-00107,Daphnia.pulex.NorthAmerica.USA.1051,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592775,PRJNA482684,SAMN09711182
NFL-00006,Daphnia.pulex.NorthAmerica.USA.1052,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592776,PRJNA482684,SAMN09711182
NFL-00005,Daphnia.pulex.NorthAmerica.USA.1053,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592777,PRJNA482684,SAMN09711182
NFL-00008,Daphnia.pulex.NorthAmerica.USA.1054,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592778,PRJNA482684,SAMN09711182
NFL-00007,Daphnia.pulex.NorthAmerica.USA.1055,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592779,PRJNA482684,SAMN09711182
NFL-00001,Daphnia.pulex.NorthAmerica.USA.1056,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592781,PRJNA482684,SAMN09711182
NFL-00004,Daphnia.pulex.NorthAmerica.USA.1057,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592782,PRJNA482684,SAMN09711182
NFL-00010,Daphnia.pulex.NorthAmerica.USA.1058,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592784,PRJNA482684,SAMN09711182
NFL-00009,Daphnia.pulex.NorthAmerica.USA.1059,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592785,PRJNA482684,SAMN09711182
NFL-00019,Daphnia.pulex.NorthAmerica.USA.1060,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592786,PRJNA482684,SAMN09711182
NFL-00018,Daphnia.pulex.NorthAmerica.USA.1061,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592787,PRJNA482684,SAMN09711182
NFL-00017,Daphnia.pulex.NorthAmerica.USA.1062,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592788,PRJNA482684,SAMN09711182
NFL-00015,Daphnia.pulex.NorthAmerica.USA.1063,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592789,PRJNA482684,SAMN09711182
NFL-00014,Daphnia.pulex.NorthAmerica.USA.1064,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592790,PRJNA482684,SAMN09711182
NFL-00013,Daphnia.pulex.NorthAmerica.USA.1065,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592791,PRJNA482684,SAMN09711182
NFL-00012,Daphnia.pulex.NorthAmerica.USA.1066,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592792,PRJNA482684,SAMN09711182
NFL-00011,Daphnia.pulex.NorthAmerica.USA.1067,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592793,PRJNA482684,SAMN09711182
NFL-00022,Daphnia.pulex.NorthAmerica.USA.1068,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592794,PRJNA482684,SAMN09711182
NFL-00020,Daphnia.pulex.NorthAmerica.USA.1069,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592795,PRJNA482684,SAMN09711182
NFL-00046,Daphnia.pulex.NorthAmerica.USA.1070,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592796,PRJNA482684,SAMN09711182
NFL-00045,Daphnia.pulex.NorthAmerica.USA.1071,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592797,PRJNA482684,SAMN09711182
NFL-00041,Daphnia.pulex.NorthAmerica.USA.1072,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592798,PRJNA482684,SAMN09711182
NFL-00040,Daphnia.pulex.NorthAmerica.USA.1073,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592799,PRJNA482684,SAMN09711182
NFL-00043,Daphnia.pulex.NorthAmerica.USA.1074,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592800,PRJNA482684,SAMN09711182
NFL-00042,Daphnia.pulex.NorthAmerica.USA.1075,-84.9223,39.9002,Daphnia pulex,NorthAmerica,SRR8401676,PRJNA513203,SAMN10698375
NFL-00037,Daphnia.pulex.NorthAmerica.USA.1076,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592802,PRJNA482684,SAMN09711182
NFL-00036,Daphnia.pulex.NorthAmerica.USA.1077,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592803,PRJNA482684,SAMN09711182
NFL-00039,Daphnia.pulex.NorthAmerica.USA.1078,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592804,PRJNA482684,SAMN09711182
NFL-00038,Daphnia.pulex.NorthAmerica.USA.1079,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592805,PRJNA482684,SAMN09711182
NFL-00032,Daphnia.pulex.NorthAmerica.USA.1080,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592806,PRJNA482684,SAMN09711182
NFL-00035,Daphnia.pulex.NorthAmerica.USA.1081,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592807,PRJNA482684,SAMN09711182
NFL-00030,Daphnia.pulex.NorthAmerica.USA.1082,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592808,PRJNA482684,SAMN09711182
NFL-00031,Daphnia.pulex.NorthAmerica.USA.1083,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592809,PRJNA482684,SAMN09711182
NFL-00028,Daphnia.pulex.NorthAmerica.USA.1084,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592810,PRJNA482684,SAMN09711182
NFL-00029,Daphnia.pulex.NorthAmerica.USA.1085,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592811,PRJNA482684,SAMN09711182
NFL-00026,Daphnia.pulex.NorthAmerica.USA.1086,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592812,PRJNA482684,SAMN09711182
NFL-00027,Daphnia.pulex.NorthAmerica.USA.1087,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592813,PRJNA482684,SAMN09711182
NFL-00024,Daphnia.pulex.NorthAmerica.USA.1088,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592814,PRJNA482684,SAMN09711182
NFL-00025,Daphnia.pulex.NorthAmerica.USA.1089,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592815,PRJNA482684,SAMN09711182
NFL-00072,Daphnia.pulex.NorthAmerica.USA.1090,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592816,PRJNA482684,SAMN09711182
NFL-00071,Daphnia.pulex.NorthAmerica.USA.1091,-84.9223,39.9002,Daphnia pulex,NorthAmerica,SRR8401697,PRJNA513203,SAMN10698370
NFL-00066,Daphnia.pulex.NorthAmerica.USA.1092,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592818,PRJNA482684,SAMN09711182
NFL-00069,Daphnia.pulex.NorthAmerica.USA.1093,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592823,PRJNA482684,SAMN09711182
NFL-00061,Daphnia.pulex.NorthAmerica.USA.1094,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592820,PRJNA482684,SAMN09711182
NFL-00070,Daphnia.pulex.NorthAmerica.USA.1095,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592822,PRJNA482684,SAMN09711182
NFL-00068,Daphnia.pulex.NorthAmerica.USA.1097,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592824,PRJNA482684,SAMN09711182
NFL-00067,Daphnia.pulex.NorthAmerica.USA.1098,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592825,PRJNA482684,SAMN09711182
TEX-00076,Daphnia.pulex.NorthAmerica.USA.1099,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593838,PRJNA482684,SAMN09711185
TEX-00077,Daphnia.pulex.NorthAmerica.USA.1100,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593839,PRJNA482684,SAMN09711185
TEX-00063,Daphnia.pulex.NorthAmerica.USA.1101,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593840,PRJNA482684,SAMN09711185
TEX-00065,Daphnia.pulex.NorthAmerica.USA.1102,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593841,PRJNA482684,SAMN09711185
TEX-00068,Daphnia.pulex.NorthAmerica.USA.1104,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593843,PRJNA482684,SAMN09711185
TEX-00070,Daphnia.pulex.NorthAmerica.USA.1105,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593844,PRJNA482684,SAMN09711185
TEX-00072,Daphnia.pulex.NorthAmerica.USA.1107,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593846,PRJNA482684,SAMN09711185
TEX-00074,Daphnia.pulex.NorthAmerica.USA.1108,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593847,PRJNA482684,SAMN09711185
TEX-00083,Daphnia.pulex.NorthAmerica.USA.1110,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593849,PRJNA482684,SAMN09711185
TEX-00086,Daphnia.pulex.NorthAmerica.USA.1111,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593850,PRJNA482684,SAMN09711185
TEX-00085,Daphnia.pulex.NorthAmerica.USA.1112,-83.6,42.2,Daphnia pulex,NorthAmerica,SRR8401635,PRJNA513203,SAMN10698364
TEX-00080,Daphnia.pulex.NorthAmerica.USA.1113,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593852,PRJNA482684,SAMN09711185
TEX-00082,Daphnia.pulex.NorthAmerica.USA.1114,-83.6,42.2,Daphnia pulex,NorthAmerica,SRR8401631,PRJNA513203,SAMN10698362
TEX-00081,Daphnia.pulex.NorthAmerica.USA.1115,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593855,PRJNA482684,SAMN09711185
TEX-00088,Daphnia.pulex.NorthAmerica.USA.1116,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593856,PRJNA482684,SAMN09711185
TEX-00087,Daphnia.pulex.NorthAmerica.USA.1117,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593857,PRJNA482684,SAMN09711185
TEX-00099,Daphnia.pulex.NorthAmerica.USA.1118,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593858,PRJNA482684,SAMN09711185
TEX-00101,Daphnia.pulex.NorthAmerica.USA.1119,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593859,PRJNA482684,SAMN09711185
TEX-00096,Daphnia.pulex.NorthAmerica.USA.1120,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593860,PRJNA482684,SAMN09711185
TEX-00098,Daphnia.pulex.NorthAmerica.USA.1121,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593861,PRJNA482684,SAMN09711185
TEX-00094,Daphnia.pulex.NorthAmerica.USA.1122,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593862,PRJNA482684,SAMN09711185
TEX-00095,Daphnia.pulex.NorthAmerica.USA.1123,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593863,PRJNA482684,SAMN09711185
TEX-00089,Daphnia.pulex.NorthAmerica.USA.1124,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593864,PRJNA482684,SAMN09711185
TEX-00090,Daphnia.pulex.NorthAmerica.USA.1125,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593865,PRJNA482684,SAMN09711185
TEX-00102,Daphnia.pulex.NorthAmerica.USA.1126,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593866,PRJNA482684,SAMN09711185
TEX-00103,Daphnia.pulex.NorthAmerica.USA.1127,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593867,PRJNA482684,SAMN09711185
TEX-00114,Daphnia.pulex.NorthAmerica.USA.1128,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593874,PRJNA482684,SAMN09711185
TEX-00115,Daphnia.pulex.NorthAmerica.USA.1129,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593869,PRJNA482684,SAMN09711185
TEX-00110,Daphnia.pulex.NorthAmerica.USA.1130,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593870,PRJNA482684,SAMN09711185
TEX-00108,Daphnia.pulex.NorthAmerica.USA.1131,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593871,PRJNA482684,SAMN09711185
TEX-00106,Daphnia.pulex.NorthAmerica.USA.1132,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593872,PRJNA482684,SAMN09711185
TEX-00104,Daphnia.pulex.NorthAmerica.USA.1133,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593873,PRJNA482684,SAMN09711185
TEX-00113,Daphnia.pulex.NorthAmerica.USA.1135,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593875,PRJNA482684,SAMN09711185
TEX-00112,Daphnia.pulex.NorthAmerica.USA.1136,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593876,PRJNA482684,SAMN09711185
TEX-00111,Daphnia.pulex.NorthAmerica.USA.1137,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593877,PRJNA482684,SAMN09711185
TEX-00124,Daphnia.pulex.NorthAmerica.USA.1138,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593878,PRJNA482684,SAMN09711185
TEX-00125,Daphnia.pulex.NorthAmerica.USA.1139,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593879,PRJNA482684,SAMN09711185
TEX-00117,Daphnia.pulex.NorthAmerica.USA.1140,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593880,PRJNA482684,SAMN09711185
TEX-00120,Daphnia.pulex.NorthAmerica.USA.1142,-83.6,42.2,Daphnia pulex,NorthAmerica,SRR8401639,PRJNA513203,SAMN10698354
TEX-00122,Daphnia.pulex.NorthAmerica.USA.1143,-83.6,42.2,Daphnia pulex,NorthAmerica,SRR8401637,PRJNA513203,SAMN10698369
TEX-00022,Daphnia.pulex.NorthAmerica.USA.1144,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593884,PRJNA482684,SAMN09711185
TEX-00023,Daphnia.pulex.NorthAmerica.USA.1145,-83.6,42.2,Daphnia pulex,NorthAmerica,SRR8401738,PRJNA513203,SAMN10698357
TEX-00017,Daphnia.pulex.NorthAmerica.USA.1146,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593886,PRJNA482684,SAMN09711185
TEX-00018,Daphnia.pulex.NorthAmerica.USA.1147,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593887,PRJNA482684,SAMN09711185
TEX-00019,Daphnia.pulex.NorthAmerica.USA.1148,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593888,PRJNA482684,SAMN09711185
TEX-00020,Daphnia.pulex.NorthAmerica.USA.1149,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593889,PRJNA482684,SAMN09711185
TEX-00012,Daphnia.pulex.NorthAmerica.USA.1150,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593890,PRJNA482684,SAMN09711185
TEX-00013,Daphnia.pulex.NorthAmerica.USA.1151,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593891,PRJNA482684,SAMN09711185
TEX-00014,Daphnia.pulex.NorthAmerica.USA.1152,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593892,PRJNA482684,SAMN09711185
TEX-00015,Daphnia.pulex.NorthAmerica.USA.1153,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593893,PRJNA482684,SAMN09711185
TEX-00011,Daphnia.pulex.NorthAmerica.USA.1154,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593895,PRJNA482684,SAMN09711185
TEX-00001,Daphnia.pulex.NorthAmerica.USA.1155,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593896,PRJNA482684,SAMN09711185
TEX-00002,Daphnia.pulex.NorthAmerica.USA.1156,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593897,PRJNA482684,SAMN09711185
TEX-00004,Daphnia.pulex.NorthAmerica.USA.1157,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593898,PRJNA482684,SAMN09711185
TEX-00005,Daphnia.pulex.NorthAmerica.USA.1158,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593899,PRJNA482684,SAMN09711185
TEX-00006,Daphnia.pulex.NorthAmerica.USA.1159,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593900,PRJNA482684,SAMN09711185
TEX-00007,Daphnia.pulex.NorthAmerica.USA.1160,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593901,PRJNA482684,SAMN09711185
TEX-00009,Daphnia.pulex.NorthAmerica.USA.1161,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593903,PRJNA482684,SAMN09711185
TEX-00037,Daphnia.pulex.NorthAmerica.USA.1162,-83.6,42.2,Daphnia pulex,NorthAmerica,SRR8401739,PRJNA513203,SAMN10698358
TEX-00026,Daphnia.pulex.NorthAmerica.USA.1163,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593906,PRJNA482684,SAMN09711185
TEX-00025,Daphnia.pulex.NorthAmerica.USA.1164,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593907,PRJNA482684,SAMN09711185
TEX-00030,Daphnia.pulex.NorthAmerica.USA.1165,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593908,PRJNA482684,SAMN09711185
TEX-00027,Daphnia.pulex.NorthAmerica.USA.1166,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593909,PRJNA482684,SAMN09711185
