Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Tissue
SRR14476968,WGS,302,5922058128,PRJNA725506,SAMN19067732,Invertebrate,2511333634,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX10825214,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_373,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_373,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:58:00Z,1,Spring_2017_DBunk_373,SRP316581,Multiple entire females
SRR14476969,WGS,302,6585549712,PRJNA725506,SAMN19067731,Invertebrate,2769741554,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX10825213,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_367,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_367,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:58:00Z,1,Spring_2017_DBunk_367,SRP316581,Multiple entire females
SRR14476970,WGS,302,3319995022,PRJNA725506,SAMN19067454,Invertebrate,1391802949,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX10825212,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,April_2017_D8_214,Clonal lineage sampled from the field and established in the lab,April_2017_D8_214,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:49:00Z,1,April_2017_D8_214,SRP316581,Multiple entire females
SRR14476971,WGS,302,7133089906,PRJNA725506,SAMN19067503,Invertebrate,3000302148,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX10825211,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_132,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_132,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:59:00Z,1,April_2017_DBunk_132,SRP316581,Multiple entire females
SRR14476972,WGS,302,5116095930,PRJNA725506,SAMN19067729,Invertebrate,2174304603,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10825210,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_360,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_360,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:54:00Z,1,Spring_2017_DBunk_360,SRP316581,Multiple entire females
SRR14476973,WGS,302,4017431406,PRJNA725506,SAMN19067730,Invertebrate,1691029775,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX10825209,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_363,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_363,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:53:00Z,1,Spring_2017_DBunk_363,SRP316581,Multiple entire females
SRR14476974,WGS,302,4744506372,PRJNA725506,SAMN19067728,Invertebrate,1995521189,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX10825208,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_359,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_359,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:54:00Z,1,Spring_2017_DBunk_359,SRP316581,Multiple entire females
SRR14476975,WGS,302,3715173800,PRJNA725506,SAMN19067727,Invertebrate,1621730321,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX10825207,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_353,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_353,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:53:00Z,1,Spring_2017_DBunk_353,SRP316581,Multiple entire females
SRR14476976,WGS,302,7243550936,PRJNA725506,SAMN19067726,Invertebrate,3064067347,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX10825206,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_347,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_347,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:02:00Z,1,Spring_2017_DBunk_347,SRP316581,Multiple entire females
SRR14476977,WGS,302,8245845146,PRJNA725506,SAMN19067724,Invertebrate,3522461151,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX10825205,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_338,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_338,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:15:00Z,1,Spring_2017_DBunk_338,SRP316581,Multiple entire females
SRR14476978,WGS,302,2806277318,PRJNA725506,SAMN19067725,Invertebrate,1227666793,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX10825204,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_34,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_34,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:52:00Z,1,Spring_2017_DBunk_34,SRP316581,Multiple entire females
SRR14476979,WGS,302,5855998044,PRJNA725506,SAMN19067723,Invertebrate,2467978964,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX10825203,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_333,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_333,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:59:00Z,1,Spring_2017_DBunk_333,SRP316581,Multiple entire females
SRR14476980,WGS,302,5543531026,PRJNA725506,SAMN19067722,Invertebrate,2389390383,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX10825202,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_321,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_321,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:59:00Z,1,Spring_2017_DBunk_321,SRP316581,Multiple entire females
SRR14476981,WGS,302,5233556112,PRJNA725506,SAMN19067721,Invertebrate,2213469495,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX10825201,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_320,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_320,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:58:00Z,1,Spring_2017_DBunk_320,SRP316581,Multiple entire females
SRR14476982,WGS,302,6728807036,PRJNA725506,SAMN19067452,Invertebrate,2822585475,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX10825200,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,April_2017_D8_212,Clonal lineage sampled from the field and established in the lab,April_2017_D8_212,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:03:00Z,1,April_2017_D8_212,SRP316581,Multiple entire females
SRR14476983,WGS,302,2620845694,PRJNA725506,SAMN19067720,Invertebrate,1139279476,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX10825199,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_317,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_317,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:52:00Z,1,Spring_2017_DBunk_317,SRP316581,Multiple entire females
SRR14476984,WGS,302,5557003850,PRJNA725506,SAMN19067718,Invertebrate,2356491317,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX10825198,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_298,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_298,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:01:00Z,1,Spring_2017_DBunk_298,SRP316581,Multiple entire females
SRR14476985,WGS,302,2099690334,PRJNA725506,SAMN19067719,Invertebrate,1016940074,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10825197,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_315,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_315,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:51:00Z,1,Spring_2017_DBunk_315,SRP316581,Multiple entire females
SRR14476986,WGS,302,5188072496,PRJNA725506,SAMN19067717,Invertebrate,2232355477,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX10825196,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_295,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_295,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:59:00Z,1,Spring_2017_DBunk_295,SRP316581,Multiple entire females
SRR14476987,WGS,302,5044923590,PRJNA725506,SAMN19067716,Invertebrate,2161383414,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX10825195,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_281,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_281,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:58:00Z,1,Spring_2017_DBunk_281,SRP316581,Multiple entire females
SRR14476988,WGS,302,3316017078,PRJNA725506,SAMN19067715,Invertebrate,1448942226,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10825194,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_277,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_277,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:59:00Z,1,Spring_2017_DBunk_277,SRP316581,Multiple entire females
SRR14476989,WGS,302,5204964866,PRJNA725506,SAMN19067713,Invertebrate,2264040463,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX10825193,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_252,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_252,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:58:00Z,1,Spring_2017_DBunk_252,SRP316581,Multiple entire females
SRR14476990,WGS,302,5177155800,PRJNA725506,SAMN19067714,Invertebrate,2210756423,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX10825192,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_260,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_260,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:59:00Z,1,Spring_2017_DBunk_260,SRP316581,Multiple entire females
SRR14476991,WGS,302,2931261528,PRJNA725506,SAMN19067712,Invertebrate,1279820595,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX10825191,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_242,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_242,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:57:00Z,1,Spring_2017_DBunk_242,SRP316581,Multiple entire females
SRR14476992,WGS,302,5820034374,PRJNA725506,SAMN19067711,Invertebrate,2577485392,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX10825190,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_228,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_228,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:02:00Z,1,Spring_2017_DBunk_228,SRP316581,Multiple entire females
SRR14476993,WGS,302,4177065586,PRJNA725506,SAMN19067451,Invertebrate,1756365828,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10825189,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,April_2017_D8_211,Clonal lineage sampled from the field and established in the lab,April_2017_D8_211,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:57:00Z,1,April_2017_D8_211,SRP316581,Multiple entire females
SRR14476994,WGS,302,1990213522,PRJNA725506,SAMN19067710,Invertebrate,851577034,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX10825188,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_222,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_222,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:53:00Z,1,Spring_2017_DBunk_222,SRP316581,Multiple entire females
SRR14476995,WGS,302,6135850572,PRJNA725506,SAMN19067709,Invertebrate,2607458974,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX10825187,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_217,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_217,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:04:00Z,1,Spring_2017_DBunk_217,SRP316581,Multiple entire females
SRR14476996,WGS,302,2320178118,PRJNA725506,SAMN19067707,Invertebrate,1032224351,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10825186,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_209,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_209,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:58:00Z,1,Spring_2017_DBunk_209,SRP316581,Multiple entire females
SRR14476997,WGS,302,5613303294,PRJNA725506,SAMN19067708,Invertebrate,2402412890,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX10825185,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_215,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_215,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:03:00Z,1,Spring_2017_DBunk_215,SRP316581,Multiple entire females
SRR14476998,WGS,302,2198567852,PRJNA725506,SAMN19067706,Invertebrate,981296638,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX10825184,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_198,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_198,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:57:00Z,1,Spring_2017_DBunk_198,SRP316581,Multiple entire females
SRR14476999,WGS,302,4855384766,PRJNA725506,SAMN19067705,Invertebrate,2028596796,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10825183,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_190,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_190,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:02:00Z,1,Spring_2017_DBunk_190,SRP316581,Multiple entire females
SRR14477000,WGS,302,3896238806,PRJNA725506,SAMN19067704,Invertebrate,1674686256,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX10825182,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_143,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_143,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:00:00Z,1,Spring_2017_DBunk_143,SRP316581,Multiple entire females
SRR14477001,WGS,302,6100005588,PRJNA725506,SAMN19067702,Invertebrate,2616312721,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX10825181,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_122,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_122,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:03:00Z,1,Spring_2017_DBunk_122,SRP316581,Multiple entire females
SRR14477002,WGS,302,2678244720,PRJNA725506,SAMN19067703,Invertebrate,1157271260,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX10825178,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_125,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_125,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:57:00Z,1,Spring_2017_DBunk_125,SRP316581,Multiple entire females
SRR14477003,WGS,302,5548219878,PRJNA725506,SAMN19067701,Invertebrate,2340985871,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX10825180,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_116,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_116,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:03:00Z,1,Spring_2017_DBunk_116,SRP316581,Multiple entire females
SRR14477004,WGS,302,4050562014,PRJNA725506,SAMN19067449,Invertebrate,1686030796,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX10825179,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,April_2017_D8_209,Clonal lineage sampled from the field and established in the lab,April_2017_D8_209,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:08:00Z,1,April_2017_D8_209,SRP316581,Multiple entire females
SRR14477005,WGS,302,5681166016,PRJNA725506,SAMN19067700,Invertebrate,2390501258,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX10825177,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_113,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_113,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:06:00Z,1,Spring_2017_DBunk_113,SRP316581,Multiple entire females
SRR14477006,WGS,302,6929487848,PRJNA725506,SAMN19067699,Invertebrate,2951616281,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX10825176,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_110,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_110,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:48:00Z,1,Spring_2017_DBunk_110,SRP316581,Multiple entire females
SRR14477007,WGS,302,6347434188,PRJNA725506,SAMN19067698,Invertebrate,2717195282,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX10825175,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_106,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_106,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:05:00Z,1,Spring_2017_DBunk_106,SRP316581,Multiple entire females
SRR14477008,WGS,302,4369493946,PRJNA725506,SAMN19067696,Invertebrate,1889124156,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX10825174,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,Spring_2017_D8_366,Clonal lineage sampled from the field and established in the lab,Spring_2017_D8_366,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:05:00Z,1,Spring_2017_D8_366,SRP316581,Multiple entire females
SRR14477009,WGS,302,6729450598,PRJNA725506,SAMN19067697,Invertebrate,2835568771,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX10825173,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,Spring_2017_DBunk_101,Clonal lineage sampled from the field and established in the lab,Spring_2017_DBunk_101,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:10:00Z,1,Spring_2017_DBunk_101,SRP316581,Multiple entire females
SRR14477010,WGS,302,5747472834,PRJNA725506,SAMN19067695,Invertebrate,2457766259,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10825172,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,Spring_2017_D8_362,Clonal lineage sampled from the field and established in the lab,Spring_2017_D8_362,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-10T00:07:00Z,1,Spring_2017_D8_362,SRP316581,Multiple entire females
